personnel,rb_count,te_count,wr_count,qb_count,formation_width,backfield_depth,is_empty_backfield,is_heavy_formation,trips_left,trips_right,bunch_formation,compressed_set,defense_count,box_defenders,high_safety,formation_hash,formation_center_x,formation_center_y,formation_x_spread,formation_y_spread,formation_bbox_width,formation_bbox_height,oline_center_x,oline_center_y,oline_spread_x,oline_spread_y,wide_receiver_center_x,wide_receiver_center_y,wide_receiver_spread_x,wide_receiver_spread_y,running_back_center_x,running_back_center_y,running_back_spread_x,running_back_spread_y,defense_center_x,defense_center_y,defense_spread_x,defense_spread_y,avg_wr_spacing,min_wr_spacing,max_wr_spacing,qb_rb_min_distance,qb_rb_avg_distance,oline_avg_spacing,oline_spacing_consistency,qb_min_def_distance,qb_avg_def_distance,running_back_min_def_distance,running_back_avg_def_distance,wide_receiver_min_def_distance,wide_receiver_avg_def_distance,formation_symmetry,oline_alignment_quality,depth_layers,depth_variance,horizontal_leverage,vertical_leverage,avg_coverage_gap,max_coverage_gap,pressure_angle_spread,avg_pressure_angle,player_density,filename,dataset_split,source_folder,play_type
20,2,0,4,0,321.56665,29.654891967773438,False,False,False,True,False,False,14,7,True,wooowwwrr,350.64294,179.67314,88.83977,45.581165,321.56665,163.30774,299.2328796386719,192.4716796875,28.010631561279297,7.289156913757324,320.63818359375,163.127685546875,59.098140716552734,61.10554122924805,487.7677307128906,193.56625366210938,52.781829833984375,28.56031036376953,334.10742,185.75294,77.51403,47.13188,132.82872009277344,57.450660705566406,179.78257751464844,0.0,0.0,33.59779357910156,0.07686290144920349,0.0,0.0,1.275861144065857,53.67304611206055,0.526694655418396,12.534420013427734,0.33333333333333337,0.12063953280448914,9,2077.6426,34.874542236328125,-6.7187347412109375,26.293196,105.37125,0.0,0.0,0.0003611359,run_0010_2736.jpg,youtube,youtube_screenshots,run
20,2,0,2,1,180.6925,25.620208740234375,False,False,False,False,False,True,15,2,True,wwoorrq,429.5427,202.53484,62.465103,42.180733,180.6925,126.87613,427.75775146484375,171.00193786621094,5.8844451904296875,4.8162384033203125,343.50897216796875,262.6210021972656,32.18048095703125,30.440826416015625,486.1220703125,186.6597900390625,5.3307647705078125,9.962364196777344,350.97363,191.61508,65.68005,51.729435,88.59407043457031,88.59407043457031,88.59407043457031,0.7444640398025513,11.5989990234375,11.768890380859375,1.0,22.964876174926758,22.964876174926758,0.5455611348152161,11.824196815490723,1.0379278659820557,1.6977031230926514,1.0,0.0,5,1779.2141,76.78411865234375,20.613143920898438,18.50667,62.065186,2.6186723709106445,0.9647659659385681,0.00041080706,run_0010_3400.jpg,youtube,youtube_screenshots,run
20,2,0,11,1,413.01053,19.11920166015625,False,False,True,True,True,False,16,6,True,wrrqwwwwoowwwwww,216.55212,193.56548,100.16045,60.377953,413.01053,210.04938,228.28903198242188,182.22402954101562,0.973480224609375,7.600227355957031,241.35179138183594,198.76930236816406,106.21862030029297,71.79551696777344,115.63539123535156,186.92774963378906,6.254116058349609,14.415481567382812,286.97098,177.90912,83.52921,57.852863,163.66058349609375,7.658596515655518,414.6520080566406,0.3229696750640869,16.02605628967285,1.94696044921875,1.0,79.91804504394531,79.91804504394531,79.15908813476562,79.56116485595703,0.5377451181411743,26.717445373535156,0.9230769230769231,0.0,12,3645.4973,58.68194580078125,-4.314910888671875,19.667107,64.0589,0.37095940113067627,0.11438189446926117,0.00033600008,pass_0008_2672.jpg,youtube,youtube_screenshots,pass
30,3,0,5,1,323.6394,-14.532623291015625,False,False,True,False,True,False,14,4,True,wowoowoooowoowqrrr,391.5464,191.00899,72.64354,53.40935,323.6394,215.54553,380.46148681640625,193.65054321289062,24.256797790527344,17.12973976135254,342.9401550292969,202.02349853515625,97.27107238769531,96.2912368774414,478.8241271972656,173.012939453125,4.3912200927734375,5.363129138946533,326.53177,189.22789,82.5268,74.39571,198.01638793945312,20.232393264770508,283.220458984375,0.45514294505119324,9.404403686523438,8.818889617919922,0.12877458333969116,90.06690979003906,90.06690979003906,86.08043670654297,88.11592864990234,0.5534411668777466,1.4261128902435303,0.75,0.055157989263534546,9,2852.5588,53.929718017578125,-4.4226531982421875,21.660282,71.04147,2.5682952404022217,0.6429641842842102,0.0004428246,run_0000_30.jpg,youtube,youtube_screenshots,run
00,0,0,5,0,339.1262,0.0,True,False,False,True,True,False,15,3,True,owwwww,349.11423,158.32533,117.83392,95.13205,339.1262,226.80382,199.70413208007812,206.89398193359375,0.0,0.0,378.9962463378906,148.61160278320312,106.32115936279297,101.45930480957031,0.0,0.0,0.0,0.0,309.05063,192.4424,130.0559,59.38344,217.771728515625,20.754758834838867,335.0252685546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5488842129707336,41.36750411987305,0.0,0.0,5,9050.107,109.34649658203125,-14.451583862304688,35.14192,125.6679,0.0,0.0,0.00018768001,run_0005_1253.jpg,youtube,youtube_screenshots,run
00,0,0,5,0,376.01935,0.0,True,False,True,False,True,False,17,4,True,wwwooooooww,233.84938,196.1175,118.97054,51.74475,376.01935,182.88,203.4944610595703,218.8794403076172,8.444079399108887,17.00707244873047,270.2752990722656,168.80319213867188,169.17642211914062,64.61931610107422,0.0,0.0,0.0,0.0,269.4491,188.98894,119.26064,63.14197,242.0400848388672,35.794898986816406,418.1335144042969,0.0,0.0,5.205822944641113,0.1588849574327469,0.0,0.0,0.0,0.0,0.5534547567367554,12.930292129516602,0.8,0.05553373694419861,9,2677.5193,65.95463562011719,-29.8905029296875,24.316639,80.809265,0.0,0.0,0.0003127286,pass_0004_1052.jpg,youtube,youtube_screenshots,pass
00,0,0,4,0,172.95773,0.0,True,False,False,False,False,True,13,3,True,wwooooooooww,393.17795,192.82256,45.39059,53.593475,172.95773,187.28308,407.143798828125,187.50106811523438,8.612873077392578,27.68246078491211,365.2462158203125,203.4654998779297,69.73007202148438,83.15189361572266,0.0,0.0,0.0,0.0,322.52356,153.55357,118.87575,51.831055,172.16236877441406,90.3238525390625,216.2437744140625,0.0,0.0,4.455104351043701,0.16814494132995605,0.0,0.0,0.0,0.0,1.441758155822754,27.31806755065918,1.0,0.03486451134085655,10,2872.2607,84.6202392578125,-33.94749450683594,39.15648,129.54764,0.0,0.0,0.000260275,run_0006_1389.jpg,youtube,youtube_screenshots,run
00,0,0,4,0,240.6369,0.0,True,False,True,False,False,False,18,4,True,wwwoow,404.76376,166.16551,79.50002,59.26273,240.6369,176.66888,442.90606689453125,141.00149536132812,7.0731964111328125,7.915351867675781,385.692626953125,178.7475128173828,91.45622253417969,69.00623321533203,0.0,0.0,0.0,0.0,325.94724,146.01385,113.78501,55.025013,176.3729248046875,97.9854736328125,283.35345458984375,0.0,0.0,14.146392822265625,1.0,0.0,0.0,0.0,0.0,0.38370513916015625,16.688655853271484,0.5,0.0,5,3512.0713,116.95883178710938,5.012359619140625,22.582745,110.74875,0.0,0.0,0.00024622187,pass_0004_887.jpg,youtube,youtube_screenshots,pass
00,0,0,7,0,430.31494,0.0,True,False,True,True,True,False,17,6,True,wwwooowwww,236.82246,143.64793,117.15672,68.6701,430.31494,235.89754,203.2484130859375,111.1423568725586,10.783393859863281,12.302412033081055,251.21131896972656,157.5789031982422,137.36146545410156,77.61943054199219,0.0,0.0,0.0,0.0,301.01724,138.90317,116.39156,55.33547,214.6519775390625,23.56522560119629,439.68890380859375,0.0,0.0,13.090911865234375,0.2484419345855713,0.0,0.0,0.0,0.0,0.548649251461029,17.926111221313477,0.8571428571428572,0.07517433911561966,9,4715.582,97.76882934570312,27.76081085205078,27.440344,128.54254,0.0,0.0,0.00026022183,pass_0010_3996.jpg,youtube,youtube_screenshots,pass
00,0,0,7,0,152.69556,0.0,True,False,True,True,True,True,15,5,True,wwwwoowww,421.30814,156.1215,41.2544,71.64936,152.69556,228.54755,432.9910888671875,150.36309814453125,8.698135375976562,5.948402404785156,417.97015380859375,157.76675415039062,46.00471115112305,81.10543823242188,0.0,0.0,0.0,0.0,371.41385,167.49835,90.394844,55.27602,119.81483459472656,20.5716609954834,270.198486328125,0.0,0.0,17.396270751953125,1.0,0.0,0.0,0.0,0.0,1.1115412712097168,14.931658744812012,0.8571428571428572,0.0,7,5133.631,61.577239990234375,17.13525390625,24.732973,143.40323,0.0,0.0,0.00030326677,pass_0001_134.jpg,youtube,youtube_screenshots,pass
10,1,0,4,0,264.70853,-8.48388671875,False,False,False,True,False,False,14,5,True,rwooooooowwoow,220.51877,162.92213,55.339573,46.30239,264.70853,178.499,228.40277099609375,163.70681762695312,14.054060935974121,24.61423683166504,244.176025390625,163.08145141601562,52.154449462890625,78.25773620605469,54.93349838256836,155.22293090820312,0.0,0.0,320.82608,174.01712,139.70816,57.261696,144.3201446533203,75.9230728149414,217.26080322265625,0.0,0.0,5.211322784423828,0.1820427030324936,0.0,0.0,1.362466812133789,1.362466812133789,1.168891191482544,35.302955627441406,0.8,0.039040789008140564,11,2143.9114,92.42330932617188,10.310302734375,39.194588,90.15268,0.0,0.0,0.00024611593,run_0003_695.jpg,youtube,youtube_screenshots,run
00,0,0,7,0,358.8827,0.0,True,False,True,True,True,False,13,5,True,wwooowoooowwww,411.18756,169.7804,86.47448,75.54836,358.8827,249.37413,428.8289489746094,141.86724853515625,5.864577293395996,21.029815673828125,393.5462341308594,197.6935272216797,119.57777404785156,97.02871704101562,0.0,0.0,0.0,0.0,340.17084,139.83917,101.75223,57.210575,212.93394470214844,33.3973274230957,370.63922119140625,0.0,0.0,2.991724729537964,0.29359185695648193,0.0,0.0,0.0,0.0,0.8516875505447388,54.36410140991211,0.8571428571428572,0.04539302736520767,13,5707.5547,88.65811157226562,-2.028076171875,32.53925,121.822815,0.0,0.0,0.0002640137,pass_0007_1413.jpg,youtube,youtube_screenshots,pass
00,0,0,5,0,396.78995,0.0,True,False,True,False,False,False,15,1,True,wwwooowow,346.76562,158.48148,117.63887,60.809315,396.78995,177.82254,410.1724853515625,152.93826293945312,10.440457344055176,22.107267379760742,296.0401611328125,162.91604614257812,137.9616241455078,78.87178802490234,0.0,0.0,0.0,0.0,358.507,180.06294,123.534004,59.093018,230.9316864013672,59.21889877319336,396.81951904296875,0.0,0.0,8.311503410339355,0.09085845947265625,0.0,0.0,0.0,0.0,0.4922659695148468,12.490876197814941,0.4,0.043276429176330566,7,3697.773,51.665496826171875,27.124679565429688,34.726116,123.40378,0.0,0.0,0.00025946155,pass_0001_55.jpg,youtube,youtube_screenshots,pass
00,0,0,3,0,451.266,0.0,True,False,False,False,False,False,15,3,True,woowoow,203.0409,136.86919,130.99739,22.292341,451.266,72.760544,170.8730010986328,144.71176147460938,11.193354606628418,11.985737800598145,245.93145751953125,126.41243743896484,191.45333862304688,27.868457794189453,0.0,0.0,0.0,0.0,280.51605,156.27808,110.849464,50.304783,305.6455383300781,121.86906433105469,452.127685546875,0.0,0.0,9.216588020324707,0.11476059257984161,0.0,0.0,0.0,0.0,0.614077627658844,0.9169543385505676,0.6666666666666667,0.07700756192207336,4,496.94846,109.64305114746094,11.566314697265625,32.202526,116.18084,0.0,0.0,0.00026946465,run_0009_2901.jpg,youtube,youtube_screenshots,run
10,1,0,3,0,196.55978,-13.338226318359375,False,False,False,False,True,True,12,6,False,woooooooowwr,413.2393,156.46574,47.87719,69.62691,196.55978,214.7873,398.7452697753906,131.64218139648438,11.435254096984863,18.769535064697266,414.7032165527344,235.3825225830078,64.10340118408203,100.47710418701172,524.800048828125,118.303955078125,0.0,0.0,344.09396,160.56026,93.77391,53.29941,182.68675231933594,47.318153381347656,261.18109130859375,0.0,0.0,4.723868370056152,0.19912123680114746,0.0,0.0,62.825557708740234,62.825557708740234,1.4805268049240112,17.63570213317871,0.5,0.0505828782916069,9,4847.9067,54.65130615234375,28.918075561523438,34.778908,206.38118,0.0,0.0,0.00025045336,pass_0004_653.jpg,youtube,youtube_screenshots,pass
